ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Time_taken(min),Distance_bet_rest_delivery_km,order_Drinks ,order_Meal ,order_Snack ,vehicle_electric_scooter ,vehicle_motorcycle ,vehicle_scooter 
FB2,SURRES16DEL01,36,4.7,15,6.071909216478056,False,False,False,False,False,True
6743,PUNERES17DEL02,31,4.5,28,7.647908828689127,False,False,False,False,False,True
98F7,COIMBRES04DEL01,26,4.9,10,17.102456375509604,False,True,False,False,True,False
C42D,KNPRES01DEL01,26,4.8,18,1.4904936213133497,False,True,False,False,False,True
327B,JAPRES06DEL02,29,4.9,17,2.976056086568439,False,False,False,False,True,False
4EF9,COIMBRES09DEL02,22,4.8,15,3.109849704680054,False,True,False,False,False,True
D3EA,KOCRES02DEL01,26,4.9,15,6.2291441493996205,False,False,True,False,False,True
A4DE,VADRES01DEL01,33,4.8,22,16.635381027246595,False,True,False,False,False,True
C944,KOCRES04DEL01,25,4.4,19,1.5574626103221174,False,False,False,False,True,False
1E+17,SURRES14DEL01,29,4.7,13,1.5180601842214017,True,False,False,False,True,False
761A,JAPRES17DEL02,37,4.8,16,2.976280715993522,False,False,True,True,False,False
5402,VADRES18DEL02,37,3.1,31,12.552275755914394,False,True,False,False,True,False
CC18,KNPRES19DEL01,32,4.2,46,5.961470391201318,False,True,False,False,True,False
E03F,KNPRES04DEL02,25,4.8,21,19.37289346655162,False,False,False,False,True,False
3CB9,SURRES08DEL03,31,5.0,18,9.107220024938373,False,True,False,True,False,False
E3D,MYSRES09DEL01,30,4.7,29,1.5514056569291763,True,False,False,False,True,False
95D6,CHENRES09DEL03,23,4.9,23,13.942662529052548,False,False,True,False,True,False
44A2,MYSRES07DEL03,29,4.6,34,13.961570821957572,False,False,False,False,True,False
738B,PUNERES07DEL01,36,4.6,27,10.706315319294273,False,False,False,False,True,False
5AD7,RANCHIRES15DEL02,28,4.8,14,3.014439031852032,False,True,False,True,False,False
673D,RANCHIRES18DEL01,22,5.0,30,16.577912108155587,False,True,False,False,False,True
2392,PUNERES18DEL01,23,4.4,36,10.704957546119868,True,False,False,False,True,False
C5E,COIMBRES03DEL01,36,4.8,21,10.883734942367136,True,False,False,False,False,True
7B0F,SURRES16DEL02,20,4.8,20,12.14306863645734,True,False,False,False,True,False
6C34,HYDRES05DEL03,23,4.8,22,4.602180090266071,False,False,True,False,True,False
D256,AGRRES03DEL02,24,4.9,34,7.432552919643484,True,False,False,True,False,False
8EB2,SURRES05DEL02,21,5.0,24,12.142518774381282,False,False,True,False,False,True
4EF6,INDORES17DEL02,25,4.9,29,19.630168932319055,True,False,False,False,False,True
BD55,MUMRES01DEL01,28,4.8,48,16.79634230229571,False,True,False,False,True,False
B49E,VADRES12DEL01,39,4.8,15,6.276138627413788,False,True,False,False,True,False
A3C5,CHENRES010DEL02,30,4.8,18,12.393068064322298,False,False,False,False,False,True
D4EA,AGRRES09DEL03,26,4.6,39,14.121309628180253,False,False,True,False,True,False
172C,VADRES010DEL02,38,4.1,35,3.0250325843898467,False,True,False,False,False,True
82B0,MUMRES010DEL01,32,4.7,26,6.110461409424714,True,False,False,False,True,False
8D71,MYSRES17DEL03,22,5.0,18,9.307954561040031,False,False,True,False,True,False
76EF,PUNERES14DEL03,22,4.9,29,9.177733633714041,False,False,True,False,False,True
D1A8,KOCRES02DEL01,23,4.8,29,10.900757849913488,False,False,True,False,False,True
B4C5,BANGRES13DEL03,34,4.8,28,4.648799378421784,False,False,True,False,True,False
E279,AURGRES18DEL01,29,4.7,26,6.095086672743232,True,False,False,False,False,True
AE43,SURRES17DEL02,22,4.8,18,19.731623687796006,False,False,False,False,True,False
4A8F,COIMBRES01DEL02,36,4.8,15,7.774335904782853,False,False,False,False,False,True
8F79,RANCHIRES20DEL02,29,4.5,15,19.58824065849606,False,True,False,False,False,True
6683,HYDRES06DEL02,28,4.7,16,12.2709972173604,True,False,False,False,True,False
1273,HYDRES17DEL02,24,4.6,25,12.271120715074574,False,True,False,False,True,False
958B,RANCHIRES03DEL03,32,4.5,25,9.414207472710387,True,False,False,False,True,False
2652,BANGRES07DEL01,30,4.8,44,10.845889966900735,True,False,False,False,True,False
9C76,MUMRES17DEL01,31,4.5,26,6.108440050157439,False,False,True,False,True,False
10B9,PUNERES010DEL01,34,4.6,48,16.823642865796444,False,True,False,True,False,False
CF6D,AURGRES09DEL01,30,4.3,26,1.5239028084991113,False,True,False,False,True,False
E0CF,KNPRES06DEL01,37,4.1,33,1.5690347154047224,False,False,False,True,False,False
9B89,JAPRES08DEL02,24,4.8,21,11.902924672837507,False,True,False,False,True,False
9F6E,BANGRES13DEL03,35,3.7,38,13.945594722562358,True,False,False,False,False,True
28FE,MYSRES14DEL01,38,4.9,48,10.983241696284244,False,True,False,False,False,True
835F,PUNERES09DEL03,26,4.9,38,13.765276602164576,False,False,False,False,False,True
7225,CHENRES16DEL03,30,4.6,17,4.64777966281334,False,True,False,False,False,True
1AE6,PUNERES15DEL01,21,4.6,10,1.5292265566054064,True,False,False,False,True,False
D888,AGRRES12DEL01,23,4.1,29,1.4866013635926465,False,False,True,False,True,False
29CD,COIMBRES19DEL02,38,4.2,43,20.211745361504864,False,False,True,False,True,False
5953,VADRES04DEL02,23,4.7,13,3.1380694073889375,False,False,False,False,False,True
C7F9,KNPRES14DEL01,29,4.6,41,16.393571517829905,True,False,False,False,True,False
7B7A,BANGRES13DEL02,23,5.0,15,12.396203377424794,False,True,False,False,True,False
2B6E,CHENRES05DEL03,34,4.9,29,4.647699043596936,False,True,False,False,True,False
4305,COIMBRES20DEL01,20,4.2,27,1.5549743779307044,False,True,False,False,True,False
29F7,JAPRES08DEL02,26,4.8,14,7.439758078682357,False,False,True,True,False,False
8948,CHENRES12DEL03,20,4.7,22,9.296667943581303,True,False,False,False,True,False
75DE,COIMBRES03DEL02,29,4.7,12,7.774224002698605,False,False,True,False,True,False
1.1E+03,COIMBRES01DEL02,25,4.5,18,7.774335904782853,True,False,False,False,True,False
649D,BANGRES010DEL02,24,5.0,18,12.396259636749217,False,False,True,False,True,False
A2E,RANCHIRES07DEL02,29,4.6,18,3.0145444437399687,True,False,False,True,False,False
508C,RANCHIRES18DEL01,24,4.7,28,6.029046367771957,True,False,False,False,False,True
7B7C,MUMRES07DEL01,31,4.6,42,16.79799879130621,False,False,True,False,True,False
96D7,HYDRES06DEL02,31,3.7,31,19.939087238883076,False,False,True,False,False,True
BC77,MUMRES14DEL02,36,4.9,18,12.214161102936735,False,False,False,False,True,False
452F,COIMBRES08DEL02,38,4.8,20,20.212424365854623,True,False,False,False,True,False
64AF,COIMBRES010DEL02,26,4.9,24,20.212464687922555,True,False,False,False,False,True
1B17,VADRES15DEL01,26,4.8,25,10.983241696284244,False,False,True,False,True,False
627A,HYDRES04DEL02,32,4.5,19,3.068338311698896,False,False,False,False,False,True
4AF8,VADRES13DEL03,29,4.8,29,9.074511964797063,True,False,False,False,False,True
67DF,SURRES04DEL01,37,4.9,25,16.695271848483706,False,False,False,True,False,False
1771,SURRES01DEL02,34,3.8,39,12.142093636686521,False,True,False,False,False,True
F53,MUMRES16DEL03,32,4.7,29,13.743100261060386,False,False,True,False,False,True
94AD,HYDRES07DEL03,23,4.9,18,4.602294386101448,True,False,False,False,True,False
C33B,KOLRES13DEL02,32,5.0,16,3.022641048585022,False,False,False,False,False,True
227B,BANGRES03DEL03,21,4.7,11,13.94442758388673,False,True,False,False,False,True
16B3,COIMBRES18DEL01,29,4.6,17,1.5549063677553951,True,False,False,True,False,False
BF0E,GOARES04DEL03,29,4.6,18,16554.233600135165,False,False,True,False,True,False
4376,MYSRES18DEL01,29,4.5,19,6.205285279769409,True,False,False,False,True,False
A266,JAPRES01DEL01,32,4.8,42,10.41546336037908,False,True,False,False,True,False
8B47,PUNERES06DEL03,22,4.9,28,13.764913193722668,True,False,False,False,False,True
744C,JAPRES08DEL01,23,4.9,20,1.4880662190663605,False,False,False,False,False,True
23C4,PUNERES14DEL02,34,3.9,37,12.236645300484978,False,False,True,True,False,False
A645,RANCHIRES16DEL02,31,4.0,38,7.535675476942189,False,True,False,False,True,False
4449,MUMRES15DEL01,21,4.8,16,6.1075103940652875,False,False,False,False,True,False
455A,VADRES11DEL01,22,4.7,25,6.049912845948324,False,False,True,False,True,False
4BB0,VADRES03DEL03,25,4.1,31,4.537333134049501,False,False,False,False,False,True
1A99,VADRES06DEL02,22,4.9,23,19.65904441180137,False,False,True,False,True,False
22BA,MYSRES010DEL02,26,4.9,17,20.166129779840556,False,False,False,True,False,False
5598,PUNERES16DEL02,21,4.8,22,12.236043012743853,True,False,False,False,True,False
8D10,JAPRES04DEL01,29,4.8,22,5.9521029067124775,False,True,False,False,True,False
C41A,DEHRES010DEL02,22,4.6,10,2.935015450740195,True,False,False,False,True,False
DBBA,ALHRES18DEL01,22,4.8,39,16.455665371418313,False,False,False,False,True,False
8B7,SURRES14DEL03,29,4.6,13,13.66085535805377,False,False,True,True,False,False
4454,INDORES04DEL01,25,5.0,22,1.510350339696533,False,False,False,False,True,False
DC64,AGRRES09DEL01,28,4.6,14,6.276138627413788,False,False,True,False,True,False
5393,VADRES15DEL01,30,4.6,17,6.276138627413788,False,False,False,False,False,True
1750,VADRES14DEL01,28,4.2,25,1.512534552273167,True,False,False,False,True,False
B1C4,COIMBRES18DEL01,31,4.6,27,6.219472715578527,False,False,False,True,False,False
6425,CHENRES11DEL02,37,4.7,25,3.0984626543696816,True,False,False,False,True,False
100E,COIMBRES04DEL02,23,4.2,35,20.211660890979633,False,False,True,False,True,False
D915,GOARES14DEL02,25,4.8,22,12.339013286727344,True,False,False,False,True,False
CD48,DEHRES01DEL02,23,4.5,20,20.397442775188328,False,True,False,False,False,True
DDB9,ALHRES15DEL01,23,4.9,24,10.472572306011083,True,False,False,False,False,True
8CE2,BANGRES18DEL03,22,4.8,23,13.946200129119886,False,False,True,False,True,False
9BDA,HYDRES18DEL01,25,5.0,22,6.135893319343083,False,True,False,False,False,True
49EA,VADRES05DEL01,27,4.7,26,10.586748925687122,False,False,True,False,False,True
E26E,KOLRES08DEL01,20,4.5,16,1.5114207284449264,False,False,True,False,True,False
1E+75,BANGRES11DEL01,27,4.5,29,17.04433026158702,False,False,True,False,False,True
905D,INDORES18DEL01,33,4.5,26,6.041017442007462,True,False,False,False,True,False
739D,BANGRES03DEL01,39,4.2,47,10.845875076642983,True,False,False,False,True,False
75FF,BANGRES010DEL01,29,4.5,19,1.5496365009021706,False,False,True,False,True,False
A8B7,INDORES01DEL03,32,5.0,31,9.063101192712567,False,False,True,False,False,True
E0C2,AGRRES20DEL03,33,3.7,31,20.807668020033518,True,False,False,False,False,True
6A87,CHENRES02DEL03,37,4.6,30,4.647448680585023,False,True,False,False,False,True
B5BB,PUNERES18DEL03,32,4.6,46,9.175803174868914,False,True,False,False,True,False
3CD6,SURRES08DEL02,29,4.9,20,12.14258481147855,False,True,False,False,False,True
DAEB,LUDHRES19DEL01,20,4.8,21,5.8552512209102625,False,False,True,False,True,False
9F7B,INDORES04DEL01,23,4.8,14,6.041102221890601,False,True,False,False,True,False
4061,BANGRES13DEL01,33,3.1,32,17.044287771547694,False,True,False,False,True,False
2090,JAPRES17DEL03,33,4.2,39,4.464417671579878,False,True,False,False,True,False
387A,JAPRES15DEL01,21,4.5,29,5.952358021805274,False,True,False,False,True,False
9287,MYSRES06DEL01,28,4.9,34,6.205443433899008,True,False,False,False,True,False
E21F,KOLRES11DEL03,28,4.6,13,13.599227972592791,True,False,False,True,False,False
11ED,CHENRES02DEL01,38,4.9,30,1.5491795846983514,False,False,False,False,True,False
AD83,SURRES18DEL01,32,4.8,47,10.625696716965741,True,False,False,True,False,False
8100,MYSRES20DEL03,36,5.0,31,9.307756519895385,False,False,True,True,False,False
1DEF,MUMRES09DEL01,28,4.5,24,6.110622448539019,False,False,False,False,True,False
451A,COIMBRES16DEL01,20,4.6,34,10.883997392153184,True,False,False,False,False,True
B109,MYSRES07DEL03,34,5.0,15,9.307969804594673,False,True,False,False,True,False
37A2,INDORES05DEL01,21,4.5,47,16.612570757543295,False,False,True,False,True,False
63C9,COIMBRES01DEL03,35,4.6,43,13.993345286741215,False,False,False,False,True,False
C6A6,BHPRES08DEL03,28,4.6,11,9.046894866830323,False,False,True,False,False,True
9BD3,CHENRES17DEL01,23,4.5,17,10.844486788384007,False,False,False,False,False,True
2CB4,MYSRES09DEL02,32,4.6,18,12.410450496478731,False,False,True,False,True,False
1894,BANGRES06DEL01,26,4.6,20,1.549500394794651,True,False,False,False,False,True
8FDB,PUNERES03DEL01,39,4.7,20,1.5295675788938714,False,False,False,False,False,True
ADBC,CHENRES08DEL01,37,5.0,34,6.197305829661883,False,False,False,False,False,True
B06F,PUNERES08DEL03,34,4.7,30,9.177287951627445,False,False,True,False,True,False
5306,JAPRES02DEL02,24,4.7,28,19.34009724145823,False,False,True,True,False,False
B89C,SURRES02DEL02,22,4.6,15,12.142087258477051,False,False,False,False,False,True
CE88,KOCRES01DEL02,34,4.7,23,7.786936598936852,False,True,False,False,False,True
7BAC,BANGRES20DEL03,30,4.8,27,4.64847378122608,True,False,False,False,True,False
4AD2,MUMRES04DEL03,27,4.8,22,13.737901435757422,False,True,False,False,True,False
81D9,MUMRES06DEL02,25,4.9,10,7.636856216768236,False,True,False,False,False,True
9DAC,COIMBRES13DEL01,31,4.7,35,6.219648199737242,False,True,False,False,True,False
B1C6,SURRES02DEL01,30,4.9,19,16.69459502669699,False,True,False,True,False,False
5B73,RANCHIRES12DEL03,25,4.8,19,9.414207472710387,True,False,False,False,True,False
4747,RANCHIRES05DEL01,23,4.5,18,6.028971433810881,True,False,False,False,True,False
2C65,JAPRES07DEL01,28,4.6,27,10.42101406858604,True,False,False,False,True,False
2C8D,RANCHIRES14DEL03,27,4.9,12,4.707104052532131,False,False,True,False,True,False
1E+49,CHENRES20DEL01,36,4.2,32,17.042964394208248,False,False,False,False,True,False
90BA,HYDRES09DEL01,31,4.6,26,16.87302018124156,False,True,False,True,False,False
5526,COIMBRES11DEL01,24,4.6,30,10.884151085917082,True,False,False,False,True,False
96CC,HYDRES14DEL03,24,4.8,14,4.602269468816155,False,True,False,True,False,False
632E,CHENRES11DEL03,21,4.9,48,13.942135995521298,False,True,False,False,True,False
C994,AURGRES07DEL02,27,4.6,28,19.807173396651006,True,False,False,False,False,True
B726,MYSRES010DEL01,37,3.8,39,10.859283040288215,False,False,False,False,False,True
991B,MYSRES15DEL02,34,4.9,21,7.756334787417965,False,True,False,False,True,False
612F,RANCHIRES12DEL02,28,4.9,20,12.552275755914394,False,False,True,False,True,False
590E,INDORES08DEL03,25,4.8,18,4.531237447472418,False,False,False,False,False,True
73A6,SURRES16DEL01,23,4.9,21,10.6253491555024,False,False,True,False,True,False
99DC,HYDRES07DEL01,23,4.7,20,6.136313894528232,True,False,False,False,True,False
BC3B,MYSRES06DEL02,28,4.6,19,3.102778442315635,True,False,False,False,True,False
6BC9,VADRES04DEL01,23,4.4,16,1.5690347154047224,False,True,False,False,True,False
9C12,MUMRES03DEL03,24,4.9,11,4.580084639727018,False,False,False,False,False,True
CBA5,DEHRES08DEL03,36,4.4,44,20.53705131974552,False,False,True,False,False,True
3FE9,SURRES05DEL01,38,4.6,18,1.5179788839585027,False,False,True,False,True,False
15AA,PUNERES17DEL01,35,4.9,29,6.11841026532285,True,False,False,False,True,False
5662,HYDRES07DEL01,36,4.7,27,1.5341374156430065,True,False,False,False,True,False
67FD,MUMRES02DEL02,28,4.8,36,19.844375955483198,False,False,False,False,False,True
1BED,JAPRES19DEL01,36,4.8,25,5.951908012295787,False,False,False,False,True,False
3DD4,MUMRES19DEL02,36,4.9,17,3.054227396353117,False,True,False,False,True,False
5E+67,MUMRES09DEL03,33,4.2,31,4.583030625251179,False,True,False,False,True,False
143A,MUMRES17DEL01,38,5.0,18,6.108440050157439,False,False,False,False,True,False
17EB,VADRES03DEL02,39,4.7,20,3.0249377927010768,False,False,False,False,True,False
C9E6,KOLRES20DEL01,29,4.7,23,10.579731515429703,False,False,True,True,False,False
3AE1,MUMRES14DEL01,35,4.6,21,10.687541344886148,True,False,False,False,True,False
C08D,KNPRES20DEL02,33,4.8,17,5863.355490171605,False,True,False,False,True,False
6FC7,VADRES18DEL03,25,4.4,16,4.707104052532131,False,False,True,False,True,False
7455,BANGRES13DEL03,25,4.9,21,13.945594722562358,False,False,True,False,True,False
4FB0,VADRES12DEL02,39,3.9,35,12.552275755914394,False,False,False,False,False,True
6651,RANCHIRES02DEL02,25,4.9,27,3.1380694073889375,False,False,False,True,False,False
AC62,MUMRES05DEL01,28,4.8,28,10.695118633635033,False,False,True,False,True,False
6A67,INDORES20DEL01,39,4.7,25,6.041529490667358,False,False,True,False,True,False
4BBF,MUMRES02DEL02,27,4.6,17,19.844375955483198,True,False,False,False,False,True
8566,INDORES04DEL02,35,4.1,38,7.551253060545832,False,False,True,False,False,True
6A11,SURRES11DEL03,32,4.9,16,9.107658657262554,False,True,False,False,False,True
814A,RANCHIRES02DEL02,37,4.5,23,3.1380694073889375,False,False,True,True,False,False
45DE,JAPRES20DEL02,25,4.8,16,2.9755459475843837,False,False,False,False,True,False
9709,SURRES16DEL03,20,4.6,14,9.107582743160684,False,False,False,False,False,True
7495,CHENRES13DEL01,32,4.6,53,10.844873954336267,False,False,True,False,True,False
CE52,LUDHRES01DEL02,30,4.2,26,7.319823585759137,False,False,True,False,True,False
8DB1,VADRES12DEL01,39,3.9,33,10.983241696284244,False,False,True,False,False,True
4C82,VADRES11DEL01,39,4.9,27,10.58683235050541,True,False,False,False,True,False
BB64,VADRES07DEL03,32,4.3,39,4.707104052532131,False,True,False,True,False,False
8.2E+10,HYDRES12DEL01,28,4.7,14,6.136227883482838,False,False,True,False,True,False
CD45,AGRRES18DEL02,23,4.1,34,7.432528041576492,True,False,False,False,False,True
9470,INDORES03DEL01,31,4.6,24,10.571467838352742,True,False,False,True,False,False
588D,COIMBRES18DEL03,20,4.6,23,13.993239375923967,True,False,False,True,False,False
6615,PUNERES19DEL02,23,4.8,15,19.8806889061088,False,True,False,False,True,False
CC9B,GOARES03DEL02,25,4.6,17,3.0820469060276725,False,False,False,False,True,False
CC68,ALHRES14DEL01,36,4.8,34,16.45509483724662,False,False,False,False,False,True
9180,CHENRES07DEL03,20,4.0,23,9.294709019107804,False,True,False,False,True,False
5746,CHENRES16DEL02,30,4.1,31,7.746149563277043,False,False,False,False,True,False
C0B8,ALHRES12DEL03,35,4.3,32,5633.800597035243,True,False,False,False,False,True
5C3,HYDRES07DEL03,29,4.6,10,4.602294386101448,True,False,False,False,False,True
A7E7,CHENRES15DEL02,33,4.9,24,7.746499270666336,True,False,False,False,True,False
A529,BANGRES01DEL01,27,4.5,24,6.198367991397711,False,False,True,False,True,False
32D1,RANCHIRES05DEL02,29,4.6,15,3.0145876920227987,False,False,False,False,True,False
9653,JAPRES02DEL03,33,4.9,24,4.4639601175284085,False,False,True,False,True,False
3F3C,SURRES16DEL02,21,4.7,12,7.589769422472331,False,False,False,False,False,True
9B67,BANGRES06DEL01,33,4.9,26,17.042862519365674,False,False,False,False,True,False
20B7,CHENRES08DEL02,26,4.7,15,12.394132518615256,True,False,False,False,True,False
4444,COIMBRES17DEL02,36,4.7,17,7.774210826080812,False,False,True,True,False,False
515A,SURRES12DEL01,22,4.5,17,16.694758860031836,False,True,False,False,True,False
23A2,MUMRES07DEL02,30,4.4,40,19.8516232898003,False,False,True,False,False,True
